지역명,규모구분,연도,월,분양가격(제곱미터),평당분양가격
충남,전용면적 102제곱미터초과,2016,2,2444.0,8065.2
전북,모든면적,2016,2,1980.0,6534.0
전북,전용면적 60제곱미터이하,2016,2,1908.0,6296.4
전북,전용면적 60제곱미터초과 85제곱미터이하,2016,2,1987.0,6557.099999999999
전북,전용면적 85제곱미터초과 102제곱미터이하,2016,2,2377.0,7844.099999999999
전북,전용면적 102제곱미터초과,2016,2,2283.0,7533.9
전남,모든면적,2016,2,1923.0,6345.9
전남,전용면적 60제곱미터이하,2016,2,1999.0,6596.7
전남,전용면적 60제곱미터초과 85제곱미터이하,2016,2,1921.0,6339.299999999999
전남,전용면적 85제곱미터초과 102제곱미터이하,2016,2,2262.0,7464.599999999999
전남,전용면적 102제곱미터초과,2016,2,2176.0,7180.799999999999
경북,모든면적,2016,2,2179.0,7190.7
경북,전용면적 60제곱미터이하,2016,2,2172.0,7167.599999999999
경북,전용면적 60제곱미터초과 85제곱미터이하,2016,2,2191.0,7230.299999999999
경북,전용면적 85제곱미터초과 102제곱미터이하,2016,2,2532.0,8355.6
경북,전용면적 102제곱미터초과,2016,2,2346.0,7741.799999999999
경남,모든면적,2016,2,2358.0,7781.4
경남,전용면적 60제곱미터이하,2016,2,2361.0,7791.299999999999
경남,전용면적 60제곱미터초과 85제곱미터이하,2016,2,2375.0,7837.5
경남,전용면적 85제곱미터초과 102제곱미터이하,2016,2,2925.0,9652.5
경남,전용면적 102제곱미터초과,2016,2,2673.0,8820.9
제주,모든면적,2016,2,2268.0,7484.4
제주,전용면적 60제곱미터이하,2016,2,,
제주,전용면적 60제곱미터초과 85제곱미터이하,2016,2,2260.0,7458.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2016,2,2583.0,8523.9
제주,전용면적 102제곱미터초과,2016,2,2574.0,8494.199999999999
서울,모든면적,2016,3,6173.0,20370.899999999998
서울,전용면적 60제곱미터이하,2016,3,6550.0,21615.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2016,3,6127.0,20219.1
서울,전용면적 85제곱미터초과 102제곱미터이하,2016,3,7179.0,23690.699999999997
서울,전용면적 102제곱미터초과,2016,3,6371.0,21024.3
인천,모든면적,2016,3,3190.0,10527.0
인천,전용면적 60제곱미터이하,2016,3,3323.0,10965.9
인천,전용면적 60제곱미터초과 85제곱미터이하,2016,3,3111.0,10266.3
인천,전용면적 85제곱미터초과 102제곱미터이하,2016,3,3545.0,11698.5
인천,전용면적 102제곱미터초과,2016,3,3408.0,11246.4
경기,모든면적,2016,3,3215.0,10609.5
경기,전용면적 60제곱미터이하,2016,3,3441.0,11355.3
경기,전용면적 60제곱미터초과 85제곱미터이하,2016,3,3259.0,10754.699999999999
경기,전용면적 85제곱미터초과 102제곱미터이하,2016,3,3363.0,11097.9
경기,전용면적 102제곱미터초과,2016,3,3680.0,12144.0
부산,모든면적,2016,3,3178.0,10487.4
부산,전용면적 60제곱미터이하,2016,3,2951.0,9738.3
부산,전용면적 60제곱미터초과 85제곱미터이하,2016,3,3102.0,10236.599999999999
부산,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2957.0,9758.1
부산,전용면적 102제곱미터초과,2016,3,3727.0,12299.099999999999
대구,모든면적,2016,3,3119.0,10292.699999999999
대구,전용면적 60제곱미터이하,2016,3,3341.0,11025.3
대구,전용면적 60제곱미터초과 85제곱미터이하,2016,3,3154.0,10408.199999999999
대구,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2539.0,8378.699999999999
대구,전용면적 102제곱미터초과,2016,3,2743.0,9051.9
광주,모든면적,2016,3,2590.0,8547.0
광주,전용면적 60제곱미터이하,2016,3,2470.0,8151.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2601.0,8583.3
광주,전용면적 85제곱미터초과 102제곱미터이하,2016,3,,
광주,전용면적 102제곱미터초과,2016,3,,
대전,모든면적,2016,3,2454.0,8098.2
대전,전용면적 60제곱미터이하,2016,3,2585.0,8530.5
대전,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2428.0,8012.4
대전,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2461.0,8121.299999999999
대전,전용면적 102제곱미터초과,2016,3,,
울산,모든면적,2016,3,3066.0,10117.8
울산,전용면적 60제곱미터이하,2016,3,2584.0,8527.199999999999
울산,전용면적 60제곱미터초과 85제곱미터이하,2016,3,3075.0,10147.5
울산,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2663.0,8787.9
울산,전용면적 102제곱미터초과,2016,3,3057.0,10088.1
세종,모든면적,2016,3,2670.0,8811.0
세종,전용면적 60제곱미터이하,2016,3,2601.0,8583.3
세종,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2681.0,8847.3
세종,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2670.0,8811.0
세종,전용면적 102제곱미터초과,2016,3,2752.0,9081.6
강원,모든면적,2016,3,2194.0,7240.2
강원,전용면적 60제곱미터이하,2016,3,2249.0,7421.7
강원,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2221.0,7329.299999999999
강원,전용면적 85제곱미터초과 102제곱미터이하,2016,3,,
강원,전용면적 102제곱미터초과,2016,3,2350.0,7755.0
충북,모든면적,2016,3,1980.0,6534.0
충북,전용면적 60제곱미터이하,2016,3,1925.0,6352.5
충북,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2021.0,6669.299999999999
충북,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2276.0,7510.799999999999
충북,전용면적 102제곱미터초과,2016,3,2261.0,7461.299999999999
충남,모든면적,2016,3,2115.0,6979.5
충남,전용면적 60제곱미터이하,2016,3,2226.0,7345.799999999999
충남,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2114.0,6976.2
충남,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2541.0,8385.3
충남,전용면적 102제곱미터초과,2016,3,2444.0,8065.2
전북,모든면적,2016,3,1951.0,6438.299999999999
전북,전용면적 60제곱미터이하,2016,3,1910.0,6303.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2016,3,1959.0,6464.7
전북,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2269.0,7487.7
전북,전용면적 102제곱미터초과,2016,3,2293.0,7566.9
전남,모든면적,2016,3,1921.0,6339.299999999999
전남,전용면적 60제곱미터이하,2016,3,2002.0,6606.599999999999
전남,전용면적 60제곱미터초과 85제곱미터이하,2016,3,1919.0,6332.7
전남,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2262.0,7464.599999999999
전남,전용면적 102제곱미터초과,2016,3,2176.0,7180.799999999999
경북,모든면적,2016,3,2179.0,7190.7
경북,전용면적 60제곱미터이하,2016,3,2173.0,7170.9
경북,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2191.0,7230.299999999999
경북,전용면적 85제곱미터초과 102제곱미터이하,2016,3,2675.0,8827.5
경북,전용면적 102제곱미터초과,2016,3,2314.0,7636.2
경남,모든면적,2016,3,2383.0,7863.9
경남,전용면적 60제곱미터이하,2016,3,2366.0,7807.799999999999
경남,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2392.0,7893.599999999999
경남,전용면적 85제곱미터초과 102제곱미터이하,2016,3,3053.0,10074.9
경남,전용면적 102제곱미터초과,2016,3,2645.0,8728.5
제주,모든면적,2016,3,2314.0,7636.2
제주,전용면적 60제곱미터이하,2016,3,,
제주,전용면적 60제곱미터초과 85제곱미터이하,2016,3,2314.0,7636.2
제주,전용면적 85제곱미터초과 102제곱미터이하,2016,3,,
제주,전용면적 102제곱미터초과,2016,3,,
서울,모든면적,2016,4,6241.0,20595.3
서울,전용면적 60제곱미터이하,2016,4,6618.0,21839.399999999998
서울,전용면적 60제곱미터초과 85제곱미터이하,2016,4,6196.0,20446.8
서울,전용면적 85제곱미터초과 102제곱미터이하,2016,4,8096.0,26716.8
서울,전용면적 102제곱미터초과,2016,4,6353.0,20964.899999999998
인천,모든면적,2016,4,3238.0,10685.4
인천,전용면적 60제곱미터이하,2016,4,3323.0,10965.9
인천,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3147.0,10385.099999999999
인천,전용면적 85제곱미터초과 102제곱미터이하,2016,4,3545.0,11698.5
인천,전용면적 102제곱미터초과,2016,4,4839.0,15968.699999999999
경기,모든면적,2016,4,3199.0,10556.699999999999
경기,전용면적 60제곱미터이하,2016,4,3400.0,11220.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3243.0,10701.9
경기,전용면적 85제곱미터초과 102제곱미터이하,2016,4,3395.0,11203.5
경기,전용면적 102제곱미터초과,2016,4,3611.0,11916.3
부산,모든면적,2016,4,3169.0,10457.699999999999
부산,전용면적 60제곱미터이하,2016,4,2973.0,9810.9
부산,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3087.0,10187.099999999999
부산,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2930.0,9669.0
부산,전용면적 102제곱미터초과,2016,4,3727.0,12299.099999999999
대구,모든면적,2016,4,3132.0,10335.599999999999
대구,전용면적 60제곱미터이하,2016,4,3341.0,11025.3
대구,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3168.0,10454.4
대구,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2539.0,8378.699999999999
대구,전용면적 102제곱미터초과,2016,4,2743.0,9051.9
광주,모든면적,2016,4,2700.0,8910.0
광주,전용면적 60제곱미터이하,2016,4,2600.0,8580.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2696.0,8896.8
광주,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2754.0,9088.199999999999
광주,전용면적 102제곱미터초과,2016,4,3518.0,11609.4
대전,모든면적,2016,4,2449.0,8081.7
대전,전용면적 60제곱미터이하,2016,4,2529.0,8345.699999999999
대전,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2425.0,8002.5
대전,전용면적 85제곱미터초과 102제곱미터이하,2016,4,,
대전,전용면적 102제곱미터초과,2016,4,,
울산,모든면적,2016,4,3072.0,10137.599999999999
울산,전용면적 60제곱미터이하,2016,4,2586.0,8533.8
울산,전용면적 60제곱미터초과 85제곱미터이하,2016,4,3076.0,10150.8
울산,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2663.0,8787.9
울산,전용면적 102제곱미터초과,2016,4,2967.0,9791.1
세종,모든면적,2016,4,2680.0,8844.0
세종,전용면적 60제곱미터이하,2016,4,2656.0,8764.8
세종,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2699.0,8906.699999999999
세종,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2654.0,8758.199999999999
세종,전용면적 102제곱미터초과,2016,4,2714.0,8956.199999999999
강원,모든면적,2016,4,2140.0,7062.0
강원,전용면적 60제곱미터이하,2016,4,2143.0,7071.9
강원,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2183.0,7203.9
강원,전용면적 85제곱미터초과 102제곱미터이하,2016,4,,
강원,전용면적 102제곱미터초과,2016,4,2350.0,7755.0
충북,모든면적,2016,4,1968.0,6494.4
충북,전용면적 60제곱미터이하,2016,4,1915.0,6319.5
충북,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2010.0,6633.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2276.0,7510.799999999999
충북,전용면적 102제곱미터초과,2016,4,2261.0,7461.299999999999
충남,모든면적,2016,4,2169.0,7157.7
충남,전용면적 60제곱미터이하,2016,4,2295.0,7573.5
충남,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2160.0,7128.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2541.0,8385.3
충남,전용면적 102제곱미터초과,2016,4,2638.0,8705.4
전북,모든면적,2016,4,1909.0,6299.7
전북,전용면적 60제곱미터이하,2016,4,1900.0,6270.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2016,4,1916.0,6322.799999999999
전북,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2269.0,7487.7
전북,전용면적 102제곱미터초과,2016,4,2380.0,7854.0
전남,모든면적,2016,4,1925.0,6352.5
전남,전용면적 60제곱미터이하,2016,4,1989.0,6563.7
전남,전용면적 60제곱미터초과 85제곱미터이하,2016,4,1923.0,6345.9
전남,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2262.0,7464.599999999999
전남,전용면적 102제곱미터초과,2016,4,2176.0,7180.799999999999
경북,모든면적,2016,4,2177.0,7184.099999999999
경북,전용면적 60제곱미터이하,2016,4,2171.0,7164.299999999999
경북,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2189.0,7223.7
경북,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2675.0,8827.5
경북,전용면적 102제곱미터초과,2016,4,2314.0,7636.2
경남,모든면적,2016,4,2391.0,7890.299999999999
경남,전용면적 60제곱미터이하,2016,4,2413.0,7962.9
경남,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2389.0,7883.7
경남,전용면적 85제곱미터초과 102제곱미터이하,2016,4,3176.0,10480.8
경남,전용면적 102제곱미터초과,2016,4,2660.0,8778.0
제주,모든면적,2016,4,2719.0,8972.699999999999
제주,전용면적 60제곱미터이하,2016,4,2853.0,9414.9
제주,전용면적 60제곱미터초과 85제곱미터이하,2016,4,2752.0,9081.6
제주,전용면적 85제곱미터초과 102제곱미터이하,2016,4,2725.0,8992.5
제주,전용면적 102제곱미터초과,2016,4,2602.0,8586.6
서울,모든면적,2016,5,6264.0,20671.199999999997
서울,전용면적 60제곱미터이하,2016,5,6638.0,21905.399999999998
서울,전용면적 60제곱미터초과 85제곱미터이하,2016,5,6205.0,20476.5
서울,전용면적 85제곱미터초과 102제곱미터이하,2016,5,7725.0,25492.5
서울,전용면적 102제곱미터초과,2016,5,6353.0,20964.899999999998
인천,모든면적,2016,5,3179.0,10490.699999999999
인천,전용면적 60제곱미터이하,2016,5,3323.0,10965.9
인천,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3147.0,10385.099999999999
인천,전용면적 85제곱미터초과 102제곱미터이하,2016,5,3367.0,11111.099999999999
인천,전용면적 102제곱미터초과,2016,5,4192.0,13833.599999999999
경기,모든면적,2016,5,3443.0,11361.9
경기,전용면적 60제곱미터이하,2016,5,3720.0,12276.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3443.0,11361.9
경기,전용면적 85제곱미터초과 102제곱미터이하,2016,5,3370.0,11121.0
경기,전용면적 102제곱미터초과,2016,5,3956.0,13054.8
부산,모든면적,2016,5,3148.0,10388.4
부산,전용면적 60제곱미터이하,2016,5,2977.0,9824.1
부산,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3071.0,10134.3
부산,전용면적 85제곱미터초과 102제곱미터이하,2016,5,3096.0,10216.8
부산,전용면적 102제곱미터초과,2016,5,3536.0,11668.8
대구,모든면적,2016,5,3132.0,10335.599999999999
대구,전용면적 60제곱미터이하,2016,5,3385.0,11170.5
대구,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3166.0,10447.8
대구,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2539.0,8378.699999999999
대구,전용면적 102제곱미터초과,2016,5,2743.0,9051.9
광주,모든면적,2016,5,2722.0,8982.6
광주,전용면적 60제곱미터이하,2016,5,2567.0,8471.1
광주,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2723.0,8985.9
광주,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2754.0,9088.199999999999
광주,전용면적 102제곱미터초과,2016,5,3518.0,11609.4
대전,모든면적,2016,5,2465.0,8134.5
대전,전용면적 60제곱미터이하,2016,5,2582.0,8520.6
대전,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2427.0,8009.099999999999
대전,전용면적 85제곱미터초과 102제곱미터이하,2016,5,,
대전,전용면적 102제곱미터초과,2016,5,,
울산,모든면적,2016,5,3077.0,10154.099999999999
울산,전용면적 60제곱미터이하,2016,5,2600.0,8580.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2016,5,3080.0,10164.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2663.0,8787.9
울산,전용면적 102제곱미터초과,2016,5,2967.0,9791.1
세종,모든면적,2016,5,2680.0,8844.0
세종,전용면적 60제곱미터이하,2016,5,2656.0,8764.8
세종,전용면적 60제곱미터초과 85제곱미터이하,2016,5,2699.0,8906.699999999999
세종,전용면적 85제곱미터초과 102제곱미터이하,2016,5,2654.0,8758.199999999999
